days_since_last_snapshot,date,player_id,age,value_change_180d,slope,label,club_change,num_snapshots_before_t
74.0,2022-09-23,111,23,0.5,124312.25993979037,increase,False,17
181.0,2023-03-23,111,24,0.16666666666666666,83111.61093891438,stable,False,18
82.0,2023-06-13,111,24,0.16666666666666666,74818.21593806881,stable,False,19
192.0,2023-12-22,111,24,0.0,35391.70003142887,stable,False,20
197.0,2024-07-06,111,25,0.0,21023.387641802597,loss,False,21
174.0,2024-12-27,111,25,-0.21428571428571427,2.352488560030712e-12,loss,False,22
84.0,2025-03-21,111,26,-0.2857142857142857,-23346.631454739563,loss,False,23
169.0,2025-09-06,111,26,-0.36363636363636365,-46894.46027769405,loss,False,24
,2011-03-05,112,19,,,increase,,0
104.0,2011-06-17,112,19,,,increase,,1
126.0,2011-10-21,112,20,11.0,1923.0769230769224,increase,True,2
274.0,2012-07-21,112,21,1.5,2404.7642979193893,increase,False,3
72.0,2012-10-01,112,20,1.0833333333333333,2934.494376490283,increase,False,4
104.0,2013-01-13,112,21,2.3333333333333335,2454.914171549991,increase,False,5
327.0,2013-12-06,112,21,0.5,2812.491559148982,increase,False,6
69.0,2014-02-13,112,22,1.0,3347.112667144724,increase,True,7
147.0,2014-07-10,112,23,0.6666666666666666,4748.050226337362,increase,True,8
461.0,2015-10-14,112,24,1.0,5376.650517716346,increase,True,9
86.0,2016-01-08,112,25,1.4,10183.738347971337,stable,True,10
238.0,2016-09-02,112,24,0.0,11244.688531538357,increase,False,11
52.0,2016-10-24,112,25,0.3333333333333333,9598.518394011891,increase,False,12
119.0,2017-02-20,112,25,1.0833333333333333,11188.430900613292,increase,False,13
128.0,2017-06-28,112,25,0.875,28178.83777472176,increase,False,14
218.0,2018-02-01,112,26,0.6666666666666666,60976.98449976518,increase,True,15
116.0,2018-05-28,112,26,0.6666666666666666,71552.92735658996,increase,True,16
142.0,2018-10-17,112,27,0.2,61063.43855347837,increase,False,17
63.0,2018-12-19,112,27,0.5,60349.08611888691,increase,False,18
176.0,2019-06-13,112,27,0.5,72606.82371729291,stable,False,19
121.0,2019-10-12,112,28,0.3333333333333333,108678.22694845978,loss,False,20
58.0,2019-12-09,112,28,0.3333333333333333,104124.29587447159,loss,False,21
239.0,2020-08-04,112,28,-0.2,74308.39678109839,stable,False,22
70.0,2020-10-13,112,29,-0.2,-32153.4720345853,loss,False,23
156.0,2021-03-18,112,29,-0.125,-63163.81943069182,loss,False,24
141.0,2021-08-06,112,29,-0.3125,-63966.83432077803,stable,False,25
139.0,2021-12-23,112,30,-0.21428571428571427,-69748.15144959156,loss,False,26
78.0,2022-03-11,112,31,-0.09090909090909091,-62344.881413848656,stable,False,27
96.0,2022-06-15,112,30,0.0,-50010.20275039397,loss,False,28
274.0,2023-03-16,112,31,-0.18181818181818182,-4739.110761829884,loss,False,29
96.0,2023-06-20,112,31,-0.36363636363636365,-19596.03365804269,stable,False,30
182.0,2023-12-19,112,32,-0.08571428571428572,-33295.463878014685,stable,False,31
160.0,2024-05-27,112,32,-0.14285714285714285,-43934.974477608244,stable,False,32
203.0,2024-12-16,112,33,-0.06666666666666667,-30218.134404623415,loss,False,33
165.0,2025-05-30,112,33,-0.23333333333333334,-12775.460707985729,loss,False,34
,2014-08-19,113,17,,,increase,,0
141.0,2015-01-07,113,18,,,increase,,1
48.0,2015-02-24,113,17,9.0,17375.88652482269,increase,False,2
318.0,2016-01-08,113,19,6.0,5776.603460781266,stable,True,3
238.0,2016-09-02,113,18,0.0,6188.060759769833,stable,False,4
171.0,2017-02-20,113,19,0.0,3611.6448686956332,increase,False,5
128.0,2017-06-28,113,20,0.14285714285714285,4029.5145370420855,increase,False,6
117.0,2017-10-23,113,20,1.2857142857142858,744.6085398257445,increase,False,7
101.0,2018-02-01,113,20,3.5,9575.794403293907,increase,False,8
116.0,2018-05-28,113,21,1.75,40044.629007359676,increase,False,9
142.0,2018-10-17,113,21,0.5555555555555556,57672.011991047766,increase,False,10
63.0,2018-12-19,113,21,0.5909090909090909,52815.56110422377,stable,False,11
176.0,2019-06-13,113,22,0.25,49992.17555643833,stable,False,12
121.0,2019-10-12,113,22,0.0,35348.81235471721,stable,False,13
292.0,2020-07-30,113,23,0.14285714285714285,14279.727347804146,stable,False,14
5.0,2020-08-04,113,22,-0.04285714285714286,8783.838822666945,stable,False,15
30.0,2020-09-03,113,22,0.2,4536.66071776723,loss,False,16
40.0,2020-10-13,113,23,0.14285714285714285,12726.86089640134,loss,False,17
156.0,2021-03-18,113,23,-0.16666666666666666,46760.07005253928,loss,False,18
141.0,2021-08-06,113,24,-0.25,-9758.471640215144,stable,False,19
139.0,2021-12-23,113,24,-0.2857142857142857,-34792.36812570145,stable,False,20
78.0,2022-03-11,113,25,0.0,-34480.05082773541,loss,False,21
18.0,2022-03-29,113,24,-0.26666666666666666,-18732.91875600041,stable,False,22
78.0,2022-06-15,113,25,-0.4,-19066.145025098616,increase,False,23
92.0,2022-09-15,113,25,-0.16666666666666666,-44509.803921568615,stable,False,24
278.0,2023-06-20,113,26,-0.12,-15781.37028483446,stable,False,25
182.0,2023-12-19,113,26,0.0,3246.5265656636407,increase,False,26
86.0,2024-03-14,113,26,0.13636363636363635,2743.253254860889,stable,False,27
74.0,2024-05-27,113,27,0.2727272727272727,-1647.2580017845316,stable,False,28
203.0,2024-12-16,113,27,0.0,16498.709598131965,loss,False,29
92.0,2025-03-18,113,27,-0.10714285714285714,15438.321321123336,loss,False,30
73.0,2025-05-30,113,28,-0.2857142857142857,-304.17051573801575,loss,False,31
,2020-10-23,114,16,,,increase,,0
93.0,2021-01-24,114,17,,,increase,,1
157.0,2021-06-30,114,17,5.0,1612.9032258064512,increase,True,2
402.0,2022-08-06,114,18,1.3333333333333333,961.9198730662433,increase,True,3
39.0,2022-09-14,114,18,9.0,961.0678330470647,increase,True,4
58.0,2022-11-11,114,19,22.333333333333332,3241.1578007107973,increase,True,5
126.0,2023-03-17,114,19,2.3333333333333335,9085.86005360199,increase,False,6
98.0,2023-06-23,114,19,1.1428571428571428,41076.87574172563,increase,False,7
79.0,2023-09-10,114,19,1.5714285714285714,39313.9293139293,stable,True,8
100.0,2023-12-19,114,20,1.0,37291.19418635843,increase,True,9
160.0,2024-05-27,114,20,0.1111111111111111,36204.98481415417,increase,False,10
203.0,2024-12-16,114,21,0.4,13833.691493469221,increase,False,11
92.0,2025-03-18,114,21,0.75,20136.704535956767,stable,False,12
73.0,2025-05-30,114,21,1.25,32772.42502374811,loss,False,13
,2014-11-11,115,18,,,increase,,0
320.0,2015-09-27,115,19,1.0,,increase,True,1
268.0,2016-06-21,115,20,0.25,312.4999999999999,stable,False,2
183.0,2016-12-21,115,20,0.0,256.93888854698764,increase,False,3
96.0,2017-03-27,115,20,0.2,201.13979215554818,increase,True,4
86.0,2017-06-21,115,21,0.2,157.41460185904654,increase,True,5
127.0,2017-10-26,115,21,0.6666666666666666,156.64767186220408,increase,True,6
83.0,2018-01-17,115,21,1.5,769.9005877657644,stable,True,7
176.0,2018-07-12,115,22,2.5,1525.0675906871838,stable,True,8
147.0,2018-12-06,115,22,0.13333333333333333,3819.8942614054126,increase,False,9
166.0,2019-05-21,115,23,0.14285714285714285,1421.7123218437264,increase,False,10
125.0,2019-09-23,115,23,3.1176470588235294,1833.7295804893001,increase,True,11
86.0,2019-12-18,115,23,1.25,4238.715728321539,loss,False,12
112.0,2020-04-08,115,24,1.5714285714285714,9751.543919380696,stable,False,13
118.0,2020-08-04,115,23,-0.2222222222222222,20816.656903035957,increase,False,14
70.0,2020-10-13,115,24,0.0,3542.581833640357,stable,True,15
156.0,2021-03-18,115,24,1.2857142857142858,6488.178157739051,increase,True,16
53.0,2021-05-10,115,25,0.1111111111111111,1020.5069459010206,stable,False,17
88.0,2021-08-06,115,25,-0.1111111111111111,16489.69180475267,increase,False,18
139.0,2021-12-23,115,25,0.0,-1682.2029358191287,increase,False,19
78.0,2022-03-11,115,26,1.25,4274.170209924077,stable,False,20
96.0,2022-06-15,115,26,0.875,23737.4995551443,increase,False,21
370.0,2023-06-20,115,27,0.2,27839.298897382774,increase,False,22
182.0,2023-12-19,115,27,0.2222222222222222,9586.409955604633,stable,False,23
160.0,2024-05-27,115,28,0.2222222222222222,7141.812161241179,stable,False,24
203.0,2024-12-16,115,28,-0.09090909090909091,10721.94806072746,loss,False,25
165.0,2025-05-30,115,29,-0.18181818181818182,3181.0881675600285,loss,False,26
,2019-09-14,116,18,,,increase,,0
231.0,2020-05-02,116,19,14.0,,increase,False,1
80.0,2020-07-21,116,19,29.0,6060.606060606058,increase,False,2
14.0,2020-08-04,116,19,12.0,8597.154944338643,increase,False,3
167.0,2021-01-18,116,20,0.3333333333333333,6242.923371407285,increase,False,4
173.0,2021-07-10,116,20,10.538461538461538,9443.631547193887,increase,True,5
58.0,2021-09-06,116,20,1.5,34420.891733571305,increase,True,6
26.0,2021-10-02,116,20,1.5,29778.89418783313,increase,True,7
81.0,2021-12-22,116,21,4.0,25686.415059058178,stable,True,8
258.0,2022-09-06,116,21,0.0,35415.668104595985,increase,False,9
5.0,2022-09-11,116,21,0.25,26754.970065627655,increase,False,10
10.0,2022-09-21,116,21,0.25,28489.573348669768,increase,False,11
189.0,2023-03-29,116,22,0.4,13199.627751505153,increase,False,12
85.0,2023-06-22,116,22,0.6,60023.190778255215,increase,False,13
118.0,2023-10-18,116,22,0.2857142857142857,53171.630051304826,stable,False,14
57.0,2023-12-14,116,23,0.42857142857142855,51664.682897873165,stable,False,15
167.0,2024-05-29,116,23,0.1111111111111111,54812.24669173291,stable,False,16
205.0,2024-12-20,116,24,0.0,29506.603466665518,loss,False,17
137.0,2025-05-06,116,24,0.0,7963.855313574036,loss,False,18
129.0,2025-09-12,116,24,-0.24,-7.432768868328276e-11,stable,True,19
35.0,2025-10-17,116,24,-0.1,-21338.984303772522,loss,True,20
140.0,2026-03-06,116,25,-0.3,-30326.20682295188,stable,True,21
,2021-05-10,117,18,,,increase,,0
401.0,2022-06-15,117,18,1.5,,increase,False,1
323.0,2023-05-04,117,19,0.5,1496.259351620947,increase,True,2
229.0,2023-12-19,117,20,0.3333333333333333,1518.4225129417487,increase,True,3
86.0,2024-03-14,117,20,9.0,1649.8106742721425,increase,True,4
74.0,2024-05-27,117,20,9.0,15516.249478279506,increase,True,5
203.0,2024-12-16,117,21,0.3333333333333333,37534.52098202125,increase,False,6
92.0,2025-03-18,117,21,0.6666666666666666,42098.83440500524,stable,False,7
73.0,2025-05-30,117,21,1.0,26755.73981028772,loss,False,8
,2018-04-10,118,16,,,stable,,0
262.0,2018-12-28,118,16,0.0,,stable,False,1
24.0,2019-01-21,118,16,0.0,-3.2990309388102085e-12,stable,False,2
319.0,2019-12-06,118,17,0.0,2.297633368467864e-12,increase,False,3
12.0,2019-12-18,118,17,0.0,-4.336787285043745e-12,increase,True,4
230.0,2020-08-04,118,17,1.2,6.795773867834464e-13,increase,False,5
71.0,2020-10-14,118,18,1.2,9720.050623303345,increase,False,6
19.0,2020-11-02,118,17,1.4,21348.60542757824,increase,False,7
206.0,2021-05-27,118,19,1.75,21337.45561924881,stable,False,8
5.0,2021-06-01,118,18,0.8333333333333334,81867.76118941799,increase,False,9
94.0,2021-09-03,118,18,1.3333333333333333,72720.41410817948,increase,False,10
240.0,2022-05-01,118,19,0.25,57036.70888624879,stable,False,11
97.0,2022-08-06,118,20,0.25,22177.519249254347,stable,False,12
36.0,2022-09-11,118,20,0.07142857142857142,29889.19957841188,stable,True,13
284.0,2023-06-22,118,21,0.0,11632.988083568538,increase,False,14
80.0,2023-09-10,118,21,0.16666666666666666,-11755.882482697165,stable,True,15
100.0,2023-12-19,118,21,0.16666666666666666,910.5055789160203,increase,True,16
22.0,2024-01-10,118,22,0.3333333333333333,11398.685798578525,increase,True,17
138.0,2024-05-27,118,22,0.0,38486.453530465275,increase,False,18
203.0,2024-12-16,118,22,0.5714285714285714,218.0042438160131,increase,False,19
92.0,2025-03-18,118,22,1.0,47415.12080314126,increase,False,20
73.0,2025-05-30,118,23,1.1428571428571428,72207.037030589,stable,False,21
,2012-04-19,119,19,,,increase,,0
227.0,2012-12-02,119,19,1.0,,increase,False,1
156.0,2013-05-07,119,20,0.7142857142857143,1541.8502202643167,increase,False,2
610.0,2015-01-07,119,22,0.4166666666666667,717.1293259164061,increase,False,3
414.0,2016-02-25,119,23,0.4117647058823529,426.07495689653194,increase,True,4
394.0,2017-03-25,119,24,0.25,445.2987069622458,stable,False,5
402.0,2018-05-01,119,24,-0.03333333333333333,641.9103964364613,stable,False,6
192.0,2018-11-09,119,25,0.034482758620689655,522.7836345133528,increase,True,7
48.0,2018-12-27,119,25,0.034482758620689655,260.37214523161856,increase,True,8
283.0,2019-10-06,119,26,0.3333333333333333,1.465742662493411,increase,False,9
68.0,2019-12-13,119,26,0.3333333333333333,1100.5505878234892,increase,True,10
215.0,2020-07-15,119,27,0.25,1423.859033780116,increase,False,11
20.0,2020-08-04,119,27,-0.2,1729.3426053799046,increase,False,12
114.0,2020-11-26,119,27,2.0,56.75858204129889,increase,False,13
284.0,2021-09-06,119,28,0.6666666666666666,9277.581175398564,loss,False,14
26.0,2021-10-02,119,28,0.3333333333333333,19245.35422881995,stable,False,15
81.0,2021-12-22,119,28,0.6666666666666666,15630.486106907194,loss,False,16
258.0,2022-09-06,119,29,-0.2,9847.182069515942,loss,False,17
5.0,2022-09-11,119,29,-0.35,-3407.3594164297174,stable,False,18
284.0,2023-06-22,119,30,0.0,-4787.313353355907,increase,False,19
80.0,2023-09-10,119,30,1.0,-6329.0294152991655,stable,True,20
100.0,2023-12-19,119,30,1.0,9766.44758559301,stable,True,21
160.0,2024-05-27,119,31,0.0,14818.291538152074,stable,False,22
203.0,2024-12-16,119,31,-0.07692307692307693,15139.751552795029,loss,False,23
92.0,2025-03-18,119,32,-0.23076923076923078,-2097.6583283559034,loss,False,24
73.0,2025-05-30,119,32,-0.38461538461538464,-5986.9245567680355,loss,False,25
,2017-09-10,120,18,,,increase,,0
329.0,2018-08-05,120,19,12.333333333333334,,increase,False,1
135.0,2018-12-18,120,19,15.666666666666666,11246.200607902732,increase,False,2
145.0,2019-05-12,120,20,2.125,10337.895962687482,stable,True,3
27.0,2019-06-08,120,20,1.5,17769.940448336834,stable,True,4
423.0,2020-08-04,120,21,0.1,25750.1692731987,stable,True,5
70.0,2020-10-13,120,21,0.1,6606.574545750337,stable,True,6
156.0,2021-03-18,120,22,-0.09090909090909091,-673.5094785493109,stable,False,7
141.0,2021-08-06,120,22,-0.09090909090909091,578.2406108993041,increase,False,8
139.0,2021-12-23,120,22,0.0,-3237.477986078222,increase,False,9
78.0,2022-03-11,120,23,2.2,-2115.4427319431825,loss,False,10
96.0,2022-06-15,120,23,0.6,48056.62693726815,increase,False,11
92.0,2022-09-15,120,23,-0.21875,37512.80036198233,increase,False,12
99.0,2022-12-23,120,23,1.625,29511.677282377892,increase,False,13
179.0,2023-06-20,120,24,1.6,41254.988303288825,stable,False,14
182.0,2023-12-19,120,24,0.0,135707.4269614016,increase,True,15
86.0,2024-03-14,120,25,0.07692307692307693,88275.11124691661,stable,True,16
74.0,2024-05-27,120,25,0.15384615384615385,56280.62337333908,stable,True,17
203.0,2024-12-16,120,25,0.06666666666666667,27497.849330219917,stable,False,18
92.0,2025-03-18,120,26,0.2,40356.8615339772,loss,False,19
73.0,2025-05-30,120,26,0.3333333333333333,47540.72505238496,loss,False,20
105.0,2025-09-12,120,26,0.0625,64297.81144560123,stable,False,21
175.0,2026-03-06,120,27,-0.3,24484.92277832061,stable,False,22
,2023-12-19,121,16,,,increase,,0
86.0,2024-03-14,121,16,,,stable,,1
288.0,2024-12-27,121,17,0.0,2906.9767441860454,increase,True,2
81.0,2025-03-18,121,17,5.0,499.5308753518432,increase,True,3
73.0,2025-05-30,121,17,8.0,4295.532646048109,increase,True,4
,2020-08-07,122,17,,,increase,,0
111.0,2020-11-26,122,17,,,increase,,1
226.0,2021-07-10,122,18,1.7083333333333333,126126.1261261261,stable,False,2
58.0,2021-09-06,122,18,0.875,165879.32145157823,increase,False,3
26.0,2021-10-02,122,17,0.875,115066.50903693191,increase,False,4
81.0,2021-12-22,122,18,1.9166666666666667,79103.32819929022,stable,False,5
258.0,2022-09-06,122,19,0.0,47664.696170847084,increase,False,6
5.0,2022-09-11,122,19,0.0,66887.4251640691,increase,False,7
199.0,2023-03-29,122,19,0.21428571428571427,50855.21971584977,increase,False,8
85.0,2023-06-22,122,20,0.21428571428571427,30145.044712245406,increase,False,9
175.0,2023-12-14,122,20,0.17647058823529413,57947.15093174583,increase,False,10
104.0,2024-03-27,122,20,0.29411764705882354,63108.97641548353,increase,False,11
63.0,2024-05-29,122,21,0.5294117647058824,72381.4539364305,stable,False,12
205.0,2024-12-20,122,21,0.07692307692307693,120475.63632023385,loss,False,13
137.0,2025-05-06,122,22,0.07692307692307693,109458.2359862601,loss,False,14
,2017-02-07,123,16,,,increase,,0
304.0,2017-12-08,123,16,1.0,,increase,False,1
5.0,2017-12-13,123,17,1.5,657.8947368421051,increase,False,2
183.0,2018-06-14,123,17,1.0,819.4889368993521,increase,True,3
188.0,2018-12-19,123,18,1.0,1507.3603852299132,increase,False,4
77.0,2019-03-06,123,18,11.0,4047.033158585561,increase,False,5
40.0,2019-04-15,123,18,4.0,20013.158656989403,increase,False,6
245.0,2019-12-16,123,19,2.0,23492.802940694768,increase,False,7
219.0,2020-07-22,123,19,0.6666666666666666,30158.90321349723,stable,False,8
13.0,2020-08-04,123,19,-0.1,31883.452023335045,increase,False,9
139.0,2020-12-21,123,20,0.6666666666666666,28896.96496716291,stable,False,10
16.0,2021-01-06,123,20,0.6666666666666666,24824.480533295507,stable,True,11
350.0,2021-12-22,123,21,0.12,33980.37834256933,stable,False,12
258.0,2022-09-06,123,21,0.0,23152.39342584804,increase,False,13
5.0,2022-09-11,123,22,0.25,5399.532114465639,stable,False,14
199.0,2023-03-29,123,22,0.14285714285714285,10839.989598392307,increase,False,15
85.0,2023-06-22,123,22,0.42857142857142855,25238.19812787071,increase,False,16
80.0,2023-09-10,123,22,1.0,59158.341381548686,stable,True,17
100.0,2023-12-19,123,23,0.5,86494.34780979763,stable,True,18
160.0,2024-05-27,123,23,0.07142857142857142,141228.21306401686,stable,False,19
203.0,2024-12-16,123,24,0.0,63664.596273292,stable,False,20
92.0,2025-03-18,123,24,0.06666666666666667,8388.594772774046,stable,False,21
73.0,2025-05-30,123,24,0.06666666666666667,8401.650794664398,increase,False,22
105.0,2025-09-12,123,25,0.13333333333333333,15098.005750370918,increase,False,23
35.0,2025-10-17,123,24,0.0625,34476.81434235494,increase,False,24
140.0,2026-03-06,123,25,0.25,27838.083899432582,stable,False,25
,2022-02-11,124,20,,,stable,,0
40.0,2022-03-23,124,19,,,increase,,1
68.0,2022-05-30,124,19,,-37500.0,increase,,2
112.0,2022-09-19,124,20,3.0,-7491.055456171737,increase,False,3
189.0,2023-03-27,124,20,2.5,2229.57422324511,increase,False,4
92.0,2023-06-27,124,20,8.0,17835.2256522171,increase,False,5
111.0,2023-10-16,124,21,4.0,39533.5399485213,increase,True,6
63.0,2023-12-18,124,21,3.2857142857142856,81612.88369558637,increase,True,7
79.0,2024-03-06,124,21,1.7777777777777777,98649.66016946615,increase,True,8
13.0,2024-03-19,124,21,1.2222222222222223,112906.99372171119,increase,True,9
113.0,2024-07-10,124,22,1.1666666666666667,78690.18911029326,stable,False,10
94.0,2024-10-12,124,22,0.625,166697.8397082203,stable,False,11
145.0,2025-03-06,124,22,0.07692307692307693,101319.63785599574,stable,False,12
18.0,2025-03-24,124,22,0.07692307692307693,76846.8765947228,stable,False,13
266.0,2025-12-15,124,23,0.0,22342.76694604385,increase,False,14
22.0,2026-01-06,124,23,0.0,9612.098985056296,increase,False,15
,2016-04-11,125,17,,,increase,,0
436.0,2017-06-21,125,18,1.0,,increase,False,1
196.0,2018-01-03,125,18,2.0,57.33944954128439,increase,False,2
83.0,2018-03-27,125,18,4.0,174.38082861947711,increase,False,3
254.0,2018-12-06,125,19,0.6,273.2882258305682,increase,False,4
22.0,2018-12-28,125,19,1.0,670.7442082963165,increase,True,5
24.0,2019-01-21,125,19,1.4,838.6361599426399,increase,True,6
51.0,2019-03-13,125,19,9.0,965.9294986915694,increase,True,7
190.0,2019-09-19,125,20,1.4,22315.12181058095,increase,False,8
78.0,2019-12-06,125,20,0.6,21206.872661770816,increase,False,9
12.0,2019-12-18,125,20,1.4,12276.678326358011,increase,False,10
230.0,2020-08-04,125,20,0.2,9543.88692861272,increase,False,11
71.0,2020-10-14,125,21,0.6666666666666666,5707.474407516477,increase,False,12
50.0,2020-12-03,125,20,0.3333333333333333,14269.098581674152,increase,False,13
128.0,2021-04-10,125,22,2.0555555555555554,8230.293128037558,stable,False,14
47.0,2021-05-27,125,22,0.8,59045.30022457299,increase,False,15
5.0,2021-06-01,125,21,0.75,53645.90716795871,increase,False,16
289.0,2022-03-17,125,22,0.7857142857142857,47399.43329341886,increase,False,17
45.0,2022-05-01,125,22,0.5714285714285714,19355.990878369077,increase,False,18
97.0,2022-08-06,125,23,1.1428571428571428,22861.645636964087,increase,False,19
39.0,2022-09-14,125,23,0.4,34182.273128436886,increase,False,20
58.0,2022-11-11,125,23,1.0454545454545454,60728.16914762493,increase,False,21
42.0,2022-12-23,125,23,1.7272727272727273,115688.60775349167,loss,False,22
179.0,2023-06-20,125,24,0.2222222222222222,210009.035016197,stable,True,23
182.0,2023-12-19,125,24,-0.09090909090909091,61000.51193263207,stable,False,24
160.0,2024-05-27,125,25,-0.09090909090909091,-1370.8690330477111,increase,False,25
52.0,2024-07-18,125,25,0.1,-20238.1987592925,increase,False,26
151.0,2024-12-16,125,25,0.2,-3433.957080819473,increase,False,27
92.0,2025-03-18,125,25,0.2727272727272727,28751.760975664154,stable,False,28
73.0,2025-05-30,125,26,0.2727272727272727,61061.594923435754,stable,False,29
105.0,2025-09-12,125,26,0.16666666666666666,52576.282753542524,stable,False,30
175.0,2026-03-06,125,27,-0.14285714285714285,33646.81696003897,stable,False,31
,2023-11-09,126,20,,,stable,,0
41.0,2023-12-20,126,20,,,stable,,1
187.0,2024-06-24,126,20,0.0,-1.1179390749669547e-13,increase,False,2
112.0,2024-10-14,126,21,2.0,-2.5547445741616314e-16,increase,False,3
65.0,2024-12-18,126,21,3.0,245.28135502434844,increase,False,4
54.0,2025-02-10,126,22,99.0,411.52398315866793,increase,True,5
45.0,2025-03-27,126,21,7.0,17047.985422150232,increase,False,6
90.0,2025-06-25,126,21,4.0,11552.045848327327,increase,False,7
,2025-08-26,127,16,,,increase,,0
17.0,2025-09-12,127,17,,,increase,,1
35.0,2025-10-17,127,17,,294117.6470588234,increase,,2
140.0,2026-03-06,127,17,2.0,81792.31863442369,loss,False,3
,2014-09-23,128,16,,,stable,,0
267.0,2015-06-17,128,17,0.0,,increase,False,1
161.0,2015-11-25,128,18,0.5,-1.716685470923039e-14,increase,False,2
224.0,2016-07-06,128,18,0.3333333333333333,52.51538905968025,increase,False,3
100.0,2016-10-14,128,18,5.666666666666667,79.8485228991292,increase,True,4
110.0,2017-02-01,128,19,19.0,739.4395002462912,increase,True,5
55.0,2017-03-28,128,19,79.0,3863.1171468460457,increase,True,6
131.0,2017-08-06,128,19,4.0,25588.7205639718,increase,False,7
68.0,2017-10-13,128,19,1.125,34637.88293171474,increase,False,8
77.0,2017-12-29,128,20,3.375,49882.891091773025,increase,False,9
189.0,2018-07-06,128,20,0.2857142857142857,91127.91461012908,increase,False,10
157.0,2018-12-10,128,20,0.42857142857142855,106225.28654586541,increase,False,11
10.0,2018-12-20,128,21,0.42857142857142855,70364.92999770486,increase,False,12
168.0,2019-06-06,128,21,0.3333333333333333,41934.10610762485,stable,False,13
189.0,2019-12-12,128,22,0.0,44956.86721151747,loss,False,14
236.0,2020-08-04,128,22,-0.2,29899.376025171274,increase,False,15
21.0,2020-08-25,128,22,-0.2,-4963.021130049647,increase,False,16
126.0,2020-12-29,128,23,-0.2,-30455.03937125077,increase,True,17
84.0,2021-03-23,128,23,0.25,-34312.57344300816,increase,True,18
63.0,2021-05-25,128,23,0.25,44228.21760283068,increase,True,19
51.0,2021-07-15,128,23,0.4583333333333333,51262.72144741796,stable,False,20
166.0,2021-12-28,128,24,0.16666666666666666,100394.57882998788,stable,False,21
190.0,2022-07-06,128,24,-0.07142857142857142,38352.13283046836,loss,False,22
128.0,2022-11-11,128,25,-0.14285714285714285,4892.404080536203,loss,False,23
130.0,2023-03-21,128,25,-0.23076923076923078,-21008.713359254572,stable,False,24
86.0,2023-06-15,128,25,-0.3333333333333333,-43172.764153356926,increase,False,25
148.0,2023-11-10,128,25,-0.1,-71959.62326804678,stable,False,26
40.0,2023-12-20,128,26,0.25,-44161.53769260439,loss,False,27
21.0,2024-01-10,128,26,-0.25,4029.049960219466,increase,True,28
117.0,2024-05-06,128,26,-0.125,-5670.581398618424,stable,False,29
211.0,2024-12-03,128,26,0.14285714285714285,-62696.81813647971,loss,False,30
13.0,2024-12-16,128,27,-0.37142857142857144,-3451.8692197473038,loss,True,31
92.0,2025-03-18,128,27,-0.4857142857142857,-2869.8634257866265,stable,True,32
73.0,2025-05-30,128,27,-0.6,-47341.17295563728,stable,True,33
105.0,2025-09-12,128,28,-0.18181818181818182,-109087.44159435492,loss,False,34
35.0,2025-10-17,128,27,0.0,-16855.331456262284,loss,False,35
140.0,2026-03-06,128,28,-0.07142857142857142,6022.830730443267,increase,False,36
,2016-06-17,129,16,,,increase,,0
148.0,2016-11-12,129,17,,,increase,,1
219.0,2017-06-19,129,17,2.4285714285714284,9121.62162162162,stable,True,2
13.0,2017-07-02,129,17,2.4285714285714284,15574.127125355655,stable,True,3
179.0,2017-12-28,129,18,0.0,15634.190104405789,loss,False,4
129.0,2018-05-06,129,18,0.0,10781.976573076696,loss,False,5
169.0,2018-10-22,129,19,-0.25,-6.232234666847595e-12,increase,False,6
57.0,2018-12-18,129,19,-0.5,-2899.0254688395776,increase,False,7
353.0,2019-12-06,129,19,1.6666666666666667,-8045.01902301849,increase,True,8
14.0,2019-12-20,129,20,2.3333333333333335,4700.099601033147,increase,True,9
228.0,2020-08-04,129,20,1.25,13172.698523956833,increase,False,10
6.0,2020-08-10,129,21,1.2,30830.710417682345,increase,False,11
84.0,2020-11-02,129,20,1.5,55778.71740662439,stable,False,12
137.0,2021-03-19,129,21,0.36363636363636365,48875.61867871745,increase,False,13
43.0,2021-05-01,129,21,-0.12,34463.37777579263,increase,False,14
30.0,2021-05-31,129,21,0.6,10195.3407124981,stable,False,15
213.0,2021-12-30,129,22,0.0,40842.985282591675,increase,False,16
66.0,2022-03-06,129,22,-0.25,41998.6412204311,increase,False,17
5.0,2022-03-11,129,23,0.25,13908.32379256241,stable,True,18
188.0,2022-09-15,129,22,0.0,937.6992610929644,increase,False,19
278.0,2023-06-20,129,23,0.4,44266.781134302735,stable,False,20
182.0,2023-12-19,129,24,0.0,63983.807070482406,stable,False,21
160.0,2024-05-27,129,24,0.07142857142857142,37248.14262096594,stable,False,22
203.0,2024-12-16,129,25,0.0,38599.62401586857,increase,False,23
92.0,2025-03-18,129,25,0.3333333333333333,10918.535336561861,increase,False,24
73.0,2025-05-30,129,25,0.6,51766.941000854065,loss,False,25
105.0,2025-09-12,129,26,0.6,115269.99172891861,loss,True,26
35.0,2025-10-17,129,26,0.4,171713.68921067275,loss,True,27
140.0,2026-03-06,129,26,-0.2916666666666667,149170.10995167703,increase,True,28
,2021-04-06,130,18,,,increase,,0
86.0,2021-07-01,130,18,,,increase,,1
40.0,2021-08-10,130,19,,-2325.5813953488378,increase,,2
128.0,2021-12-16,130,19,9.0,12311.032486330012,increase,True,3
