days_since_last_snapshot,date,player_id,age,value_change_180d,label,club_change,num_snapshots_before_t
100.0,2023-12-19,338,21,0.6666666666666666,increase,True,6
99.0,2024-03-27,338,22,0.5,stable,True,7
63.0,2024-05-29,338,22,1.0,stable,True,8
201.0,2024-12-16,338,22,-0.2,loss,True,9
92.0,2025-03-18,338,23,-0.3,stable,True,10
73.0,2025-05-30,338,23,-0.3,stable,True,11
105.0,2025-09-12,338,23,-0.21875,stable,False,12
35.0,2025-10-17,338,23,-0.10714285714285714,stable,False,13
140.0,2026-03-06,338,24,0.07142857142857142,stable,False,14
,2020-10-29,339,18,,increase,,0
61.0,2020-12-29,339,18,,increase,,1
67.0,2021-03-06,339,18,,stable,,2
297.0,2021-12-28,339,19,0.0,stable,True,3
190.0,2022-07-06,339,19,0.0,increase,False,4
128.0,2022-11-11,339,20,0.0,increase,True,5
216.0,2023-06-15,339,20,1.0,increase,False,6
148.0,2023-11-10,339,21,3.5,increase,False,7
40.0,2023-12-20,339,21,2.75,increase,False,8
138.0,2024-05-06,339,21,4.0,stable,False,9
226.0,2024-12-18,339,22,0.0,stable,False,10
181.0,2025-06-17,339,22,-0.2,increase,False,11
,2016-01-09,340,19,,increase,,0
415.0,2017-02-27,340,19,9.0,stable,False,1
203.0,2017-09-18,340,20,0.0,increase,False,2
371.0,2018-09-24,340,21,0.6666666666666666,increase,False,3
156.0,2019-02-27,340,21,1.6666666666666667,increase,False,4
121.0,2019-06-28,340,21,0.6,increase,False,5
244.0,2020-02-27,340,22,0.5,increase,False,6
159.0,2020-08-04,340,22,0.2,increase,False,7
70.0,2020-10-13,340,23,1.0,increase,True,8
156.0,2021-03-18,340,23,3.1666666666666665,stable,True,9
141.0,2021-08-06,340,23,0.8333333333333334,stable,False,10
139.0,2021-12-23,340,24,0.1,stable,False,11
78.0,2022-03-11,340,25,0.0,stable,False,12
96.0,2022-06-15,340,24,0.13636363636363635,stable,False,13
370.0,2023-06-20,340,25,0.0,stable,False,14
182.0,2023-12-19,340,26,0.12,stable,False,15
160.0,2024-05-27,340,26,0.12,stable,False,16
203.0,2024-12-16,340,27,0.0,loss,False,17
165.0,2025-05-30,340,27,-0.10714285714285714,stable,False,18
,2018-05-28,341,20,,increase,,0
142.0,2018-10-17,341,20,,increase,,1
63.0,2018-12-19,341,21,9.0,increase,False,2
135.0,2019-05-03,341,21,4.0,increase,False,3
41.0,2019-06-13,341,21,6.0,stable,False,4
121.0,2019-10-12,341,22,3.0,stable,True,5
58.0,2019-12-09,341,21,0.6,stable,True,6
234.0,2020-07-30,341,22,0.0,stable,False,7
5.0,2020-08-04,341,22,-0.2,increase,False,8
70.0,2020-10-13,341,22,0.0,stable,False,9
156.0,2021-03-18,341,23,0.25,stable,False,10
141.0,2021-08-06,341,23,0.0,loss,False,11
139.0,2021-12-23,341,24,-0.05,loss,False,12
78.0,2022-03-11,341,24,-0.55,stable,False,13
18.0,2022-03-29,341,24,-0.25,loss,False,14
78.0,2022-06-15,341,24,-0.375,stable,False,15
92.0,2022-09-15,341,24,0.0,increase,False,16
182.0,2023-03-16,341,25,0.2222222222222222,stable,False,17
96.0,2023-06-20,341,25,0.3888888888888889,stable,False,18
182.0,2023-12-19,341,26,-0.2,stable,False,19
160.0,2024-05-27,341,26,-0.2,stable,False,20
203.0,2024-12-16,341,27,0.1,stable,True,21
165.0,2025-05-30,341,27,0.2,loss,True,22
,2020-07-15,342,18,,increase,,0
126.0,2020-11-18,342,19,,increase,,1
210.0,2021-06-16,342,19,1.0,increase,False,2
47.0,2021-08-02,342,19,0.0,increase,False,3
8.0,2021-08-10,342,20,3.0,increase,True,4
128.0,2021-12-16,342,20,1.6666666666666667,increase,True,5
85.0,2022-03-11,342,21,4.833333333333333,stable,True,6
12.0,2022-03-23,342,20,0.6666666666666666,increase,False,7
68.0,2022-05-30,342,20,0.6666666666666666,increase,False,8
108.0,2022-09-15,342,21,-0.14285714285714285,increase,False,9
182.0,2023-03-16,342,21,0.4,stable,False,10
96.0,2023-06-20,342,21,0.5,stable,False,11
82.0,2023-09-10,342,22,0.6666666666666666,stable,False,12
100.0,2023-12-19,342,22,0.1111111111111111,stable,False,13
22.0,2024-01-10,342,23,0.2222222222222222,stable,True,14
138.0,2024-05-27,342,22,0.0,stable,False,15
203.0,2024-12-16,342,23,0.1,loss,True,16
165.0,2025-05-30,342,23,0.0,stable,True,17
105.0,2025-09-12,342,24,-0.23636363636363636,stable,False,18
35.0,2025-10-17,342,24,-0.23636363636363636,stable,False,19
140.0,2026-03-06,342,24,-0.1,stable,False,20
,2017-12-10,343,17,,increase,,0
45.0,2018-01-24,343,18,,increase,,1
72.0,2018-04-06,343,18,,increase,,2
201.0,2018-10-24,343,18,1.8571428571428572,increase,False,3
54.0,2018-12-17,343,19,1.8571428571428572,increase,False,4
79.0,2019-03-06,343,19,4.142857142857143,increase,False,5
119.0,2019-07-03,343,19,0.5,increase,False,6
169.0,2019-12-19,343,20,0.3888888888888889,stable,False,7
85.0,2020-03-13,343,20,1.0,stable,False,8
144.0,2020-08-04,343,20,0.08,increase,False,9
72.0,2020-10-15,343,20,0.06666666666666667,stable,False,10
173.0,2021-04-06,343,21,0.37037037037037035,loss,False,11
126.0,2021-08-10,343,21,-0.125,stable,False,12
25.0,2021-09-04,343,21,0.15625,loss,False,13
103.0,2021-12-16,343,22,-0.32432432432432434,stable,False,14
85.0,2022-03-11,343,22,-0.32432432432432434,stable,True,15
80.0,2022-05-30,343,22,-0.32432432432432434,stable,False,16
386.0,2023-06-20,343,23,0.2,increase,True,17
182.0,2023-12-19,343,24,0.26666666666666666,stable,False,18
160.0,2024-05-27,343,24,0.26666666666666666,stable,False,19
203.0,2024-12-16,343,25,0.0,stable,False,20
165.0,2025-05-30,343,25,0.05263157894736842,stable,False,21
,2021-03-18,344,17,,increase,,0
358.0,2022-03-11,344,18,0.5,increase,True,1
419.0,2023-05-04,344,19,0.5,stable,True,2
237.0,2023-12-27,344,19,0.0,stable,False,3
355.0,2024-12-16,344,20,0.0,increase,True,4
92.0,2025-03-18,344,21,10.11111111111111,increase,True,5
73.0,2025-05-30,344,21,12.333333333333334,increase,True,6
105.0,2025-09-12,344,21,25.666666666666668,increase,False,7
35.0,2025-10-17,344,21,1.0,increase,False,8
140.0,2026-03-06,344,22,2.0,stable,False,9
,2021-05-28,345,20,,increase,,0
97.0,2021-09-02,345,19,,increase,,1
106.0,2021-12-17,345,20,0.42857142857142855,increase,False,2
169.0,2022-06-04,345,21,17.0,increase,True,3
76.0,2022-08-19,345,21,1.0,increase,False,4
87.0,2022-11-14,345,21,2.0,stable,False,5
218.0,2023-06-20,345,22,0.2,increase,True,6
82.0,2023-09-10,345,22,0.4666666666666667,increase,True,7
100.0,2023-12-19,345,22,0.2222222222222222,increase,False,8
22.0,2024-01-10,345,23,1.2222222222222223,stable,False,9
64.0,2024-03-14,345,23,0.2727272727272727,increase,False,10
74.0,2024-05-27,345,23,0.5909090909090909,stable,False,11
203.0,2024-12-16,345,23,0.14285714285714285,stable,False,12
165.0,2025-05-30,345,24,0.14285714285714285,stable,False,13
105.0,2025-09-12,345,24,0.0,stable,False,14
175.0,2026-03-06,345,25,0.0,stable,False,15
,2013-02-14,346,18,,increase,,0
177.0,2013-08-10,346,18,,increase,,1
187.0,2014-02-13,346,19,0.3333333333333333,increase,False,2
147.0,2014-07-10,346,19,0.5,stable,False,3
494.0,2015-11-16,346,21,0.1111111111111111,stable,True,4
366.0,2016-11-16,346,22,0.1,increase,False,5
503.0,2018-04-03,346,23,1.2727272727272727,increase,False,6
127.0,2018-08-08,346,23,2.1818181818181817,increase,True,7
47.0,2018-09-24,346,23,4.454545454545454,increase,True,8
156.0,2019-02-27,346,24,1.0,increase,False,9
121.0,2019-06-28,346,24,1.1666666666666667,increase,False,10
106.0,2019-10-12,346,25,4.714285714285714,stable,False,11
297.0,2020-08-04,346,25,-0.2,increase,False,12
70.0,2020-10-13,346,25,-0.2,increase,False,13
65.0,2020-12-17,346,26,0.0,increase,False,14
91.0,2021-03-18,346,26,0.75,stable,False,15
71.0,2021-05-28,346,26,0.875,stable,False,16
209.0,2021-12-23,346,27,0.0,stable,False,17
78.0,2022-03-11,346,28,0.0,stable,False,18
96.0,2022-06-15,346,27,0.06666666666666667,stable,False,19
274.0,2023-03-16,346,28,-0.15625,stable,False,20
96.0,2023-06-20,346,28,-0.15625,stable,False,21
182.0,2023-12-19,346,29,0.1111111111111111,loss,False,22
160.0,2024-05-27,346,29,0.1111111111111111,loss,False,23
203.0,2024-12-16,346,30,-0.23333333333333334,loss,False,24
92.0,2025-03-18,346,30,-0.4,loss,False,25
73.0,2025-05-30,346,30,-0.4666666666666667,stable,False,26
,2012-05-07,347,17,,increase,,0
111.0,2012-08-26,347,17,,increase,,1
218.0,2013-04-01,347,17,2.5,increase,False,2
89.0,2013-06-29,347,18,3.5,increase,False,3
465.0,2014-10-07,347,19,0.6666666666666666,increase,True,4
92.0,2015-01-07,347,20,0.6666666666666666,increase,True,5
85.0,2015-04-02,347,19,0.6666666666666666,increase,True,6
197.0,2015-10-16,347,20,0.3333333333333333,increase,False,7
122.0,2016-02-15,347,21,0.7333333333333333,increase,False,8
158.0,2016-07-22,347,21,0.5,increase,False,9
243.0,2017-03-22,347,22,0.3333333333333333,increase,False,10
89.0,2017-06-19,347,22,0.5333333333333333,increase,False,11
13.0,2017-07-02,347,22,0.2,increase,False,12
179.0,2017-12-28,347,22,0.7391304347826086,stable,False,13
129.0,2018-05-06,347,23,1.2222222222222223,stable,False,14
226.0,2018-12-18,347,23,0.0,increase,True,15
139.0,2019-05-06,347,24,0.25,stable,True,16
28.0,2019-06-03,347,24,0.25,stable,True,17
197.0,2019-12-17,347,24,0.0,stable,False,18
231.0,2020-08-04,347,25,-0.2,increase,False,19
3.0,2020-08-07,347,25,0.0,increase,False,20
40.0,2020-09-16,347,25,0.2,stable,False,21
112.0,2021-01-06,347,26,0.4,stable,False,22
269.0,2021-10-02,347,26,0.0,stable,False,23
81.0,2021-12-22,347,26,0.0,stable,False,24
258.0,2022-09-06,347,27,-0.07142857142857142,loss,False,25
5.0,2022-09-11,347,27,-0.07142857142857142,loss,False,26
284.0,2023-06-22,347,28,-0.3076923076923077,loss,False,27
175.0,2023-12-14,347,28,-0.38461538461538464,loss,False,28
104.0,2024-03-27,347,29,-0.3333333333333333,loss,False,29
63.0,2024-05-29,347,29,-0.3333333333333333,loss,False,30
104.0,2024-09-10,347,29,-0.45,stable,False,31
101.0,2024-12-20,347,29,-0.26666666666666666,loss,False,32
137.0,2025-05-06,347,30,0.0,loss,False,33
,2011-07-09,348,17,,increase,,0
152.0,2011-12-08,348,17,,increase,,1
199.0,2012-06-24,348,18,14.0,stable,False,2
70.0,2012-09-02,348,18,14.0,increase,False,3
158.0,2013-02-07,348,19,0.0,increase,False,4
223.0,2013-09-18,348,19,0.3333333333333333,increase,False,5
119.0,2014-01-15,348,20,1.4444444444444444,increase,False,6
327.0,2014-12-08,348,20,0.36363636363636365,stable,False,7
30.0,2015-01-07,348,21,0.45454545454545453,stable,False,8
329.0,2015-12-02,348,21,0.0,increase,False,9
35.0,2016-01-06,348,22,0.375,stable,False,10
2.0,2016-01-08,348,22,0.375,stable,False,11
238.0,2016-09-02,348,22,-0.045454545454545456,stable,False,12
171.0,2017-02-20,348,23,0.0,stable,False,13
128.0,2017-06-28,348,23,0.19047619047619047,stable,False,14
218.0,2018-02-01,348,24,0.0,stable,False,15
116.0,2018-05-28,348,24,0.0,stable,True,16
205.0,2018-12-19,348,25,0.0,stable,False,17
135.0,2019-05-03,348,25,0.12,loss,False,18
41.0,2019-06-13,348,25,0.2,loss,False,19
121.0,2019-10-12,348,26,0.08,loss,False,20
297.0,2020-08-04,348,26,-0.2037037037037037,stable,False,21
70.0,2020-10-13,348,26,-0.2037037037037037,loss,True,22
156.0,2021-03-18,348,27,-0.06976744186046512,loss,True,23
53.0,2021-05-10,348,27,-0.20930232558139536,loss,True,24
88.0,2021-08-06,348,27,-0.06976744186046512,loss,True,25
139.0,2021-12-23,348,28,-0.23529411764705882,loss,False,26
50.0,2022-02-11,348,28,-0.5,stable,True,27
124.0,2022-06-15,348,28,-0.4,loss,False,28
285.0,2023-03-27,348,29,-0.25,loss,True,29
92.0,2023-06-27,348,29,-0.5,increase,True,30
75.0,2023-09-10,348,29,-0.625,increase,True,31
100.0,2023-12-19,348,30,-0.2222222222222222,stable,True,32
86.0,2024-03-14,348,30,0.7777777777777778,stable,False,33
74.0,2024-05-27,348,30,0.7777777777777778,stable,False,34
203.0,2024-12-16,348,31,0.0,loss,True,35
165.0,2025-05-30,348,31,-0.25,loss,True,36
,2023-02-08,349,17,,stable,,0
323.0,2023-12-28,349,18,0.0,increase,False,1
257.0,2024-09-10,349,18,4.0,increase,True,2
57.0,2024-11-06,349,18,0.6666666666666666,increase,False,3
44.0,2024-12-20,349,19,4.0,increase,True,4
137.0,2025-05-06,349,19,31.0,increase,True,5
161.0,2025-10-14,349,20,19.0,increase,False,6
66.0,2025-12-19,349,20,2.75,increase,False,7
,2015-09-20,350,18,,increase,,0
155.0,2016-02-22,350,19,,increase,,1
144.0,2016-07-15,350,19,0.25,stable,False,2
193.0,2017-01-24,350,20,0.0,increase,False,3
156.0,2017-06-29,350,20,0.0,increase,False,4
186.0,2018-01-01,350,21,4.0,increase,True,5
149.0,2018-05-30,350,21,4.0,increase,True,6
394.0,2019-06-28,350,22,2.2,increase,True,7
106.0,2019-10-12,350,22,6.2,stable,True,8
58.0,2019-12-09,350,22,6.2,stable,True,9
239.0,2020-08-04,350,23,-0.19444444444444445,increase,False,10
72.0,2020-10-15,350,23,-0.2777777777777778,increase,False,11
68.0,2020-12-22,350,23,-0.1111111111111111,increase,False,12
190.0,2021-06-30,350,24,1.1875,stable,False,13
95.0,2021-10-03,350,24,0.375,increase,False,14
81.0,2021-12-23,350,24,1.1875,stable,True,15
78.0,2022-03-11,350,25,-0.2,stable,True,16
96.0,2022-06-15,350,25,0.45454545454545453,stable,True,17
370.0,2023-06-20,350,26,-0.125,loss,False,18
182.0,2023-12-19,350,26,-0.21428571428571427,stable,False,19
22.0,2024-01-10,350,27,-0.2857142857142857,stable,False,20
138.0,2024-05-27,350,27,-0.21428571428571427,stable,False,21
203.0,2024-12-16,350,27,-0.18181818181818182,stable,False,22
141.0,2025-05-06,350,28,-0.3181818181818182,stable,True,23
,2022-01-07,351,18,,increase,,0
63.0,2022-03-11,351,18,,stable,,1
188.0,2022-09-15,351,18,-0.2,increase,False,2
182.0,2023-03-16,351,18,5.25,stable,False,3
96.0,2023-06-20,351,18,5.25,stable,False,4
182.0,2023-12-19,351,19,0.2,increase,False,5
22.0,2024-01-10,351,20,1.0,stable,False,6
64.0,2024-03-14,351,19,0.6,increase,False,7
74.0,2024-05-27,351,19,0.8,stable,False,8
203.0,2024-12-16,351,20,0.1111111111111111,stable,False,9
92.0,2025-03-18,351,20,0.0,loss,False,10
73.0,2025-05-30,351,20,0.0,loss,False,11
105.0,2025-09-12,351,21,-0.1,stable,True,12
175.0,2026-03-06,351,21,-0.37777777777777777,increase,True,13
,2026-01-22,352,18,,increase,,0
43.0,2026-03-06,352,19,,stable,,1
,2024-07-10,353,16,,increase,,0
94.0,2024-10-12,353,16,,increase,,1
145.0,2025-03-06,353,17,0.5,increase,False,2
,2024-09-12,354,18,,increase,,0
15.0,2024-09-27,354,18,,increase,,1
224.0,2025-05-09,354,19,49.0,increase,True,2
28.0,2025-06-06,354,19,9.0,increase,True,3
128.0,2025-10-12,354,19,79.0,increase,True,4
145.0,2026-03-06,354,20,9.0,stable,True,5
,2020-08-10,355,19,,increase,,0
318.0,2021-06-24,355,20,2.0,stable,False,1
38.0,2021-08-01,355,19,3.0,increase,False,2
151.0,2021-12-30,355,20,0.0,increase,True,3
81.0,2022-03-21,355,20,0.25,increase,True,4
100.0,2022-06-29,355,21,2.3333333333333335,increase,False,5
12.0,2022-07-11,355,21,49.0,increase,True,6
74.0,2022-09-23,355,21,19.0,increase,True,7
263.0,2023-06-13,355,21,2.0,stable,False,8
89.0,2023-09-10,355,22,2.5,stable,True,9
100.0,2023-12-19,355,22,0.16666666666666666,increase,True,10
22.0,2024-01-10,355,23,0.3333333333333333,increase,True,11
138.0,2024-05-27,355,22,0.0,increase,False,12
203.0,2024-12-16,355,23,0.5714285714285714,stable,False,13
165.0,2025-05-30,355,23,0.42857142857142855,stable,False,14
,2016-01-09,356,18,,increase,,0
415.0,2017-02-27,356,19,4.0,increase,False,1
121.0,2017-06-28,356,19,7.0,increase,True,2
117.0,2017-10-23,356,20,1.0,stable,True,3
101.0,2018-02-01,356,20,0.25,increase,True,4
116.0,2018-05-28,356,20,0.0,increase,False,5
275.0,2019-02-27,356,21,0.5,increase,True,6
106.0,2019-06-13,356,21,1.0,increase,True,7
121.0,2019-10-12,356,22,2.3333333333333335,stable,True,8
58.0,2019-12-09,356,21,1.1333333333333333,increase,True,9
239.0,2020-08-04,356,22,0.25,stable,False,10
70.0,2020-10-13,356,23,0.25,stable,False,11
156.0,2021-03-18,356,23,0.0,stable,False,12
141.0,2021-08-06,356,23,-0.05,stable,False,13
144.0,2021-12-28,356,24,-0.05,increase,True,14
77.0,2022-03-15,356,24,0.18421052631578946,stable,True,15
113.0,2022-07-06,356,24,0.3157894736842105,stable,False,16
128.0,2022-11-11,356,25,0.0,stable,False,17
216.0,2023-06-15,356,25,-0.1111111111111111,stable,False,18
148.0,2023-11-10,356,26,-0.2222222222222222,loss,False,19
40.0,2023-12-20,356,26,-0.125,loss,False,20
138.0,2024-05-06,356,26,-0.25,loss,False,21
165.0,2024-10-18,356,27,-0.2857142857142857,loss,True,22
61.0,2024-12-18,356,27,-0.3333333333333333,loss,True,23
97.0,2025-03-25,356,27,-0.5,stable,True,24
84.0,2025-06-17,356,27,-0.25,stable,False,25
183.0,2025-12-17,356,28,-0.06666666666666667,increase,True,26
79.0,2026-03-06,356,28,0.2,stable,True,27
,2025-08-20,357,16,,increase,,0
117.0,2025-12-15,357,16,,increase,,1
,2016-05-27,358,20,,stable,,0
185.0,2016-11-28,358,20,0.0,loss,False,1
226.0,2017-07-12,358,21,-0.5,stable,True,2
764.0,2019-08-15,358,23,0.0,stable,False,3
104.0,2019-11-27,358,23,0.0,stable,False,4
287.0,2020-09-09,358,24,0.0,increase,True,5
261.0,2021-05-28,358,25,9.0,stable,False,6
97.0,2021-09-02,358,24,9.0,stable,False,7
106.0,2021-12-17,358,25,0.2,stable,False,8
169.0,2022-06-04,358,26,0.2,increase,False,9
76.0,2022-08-19,358,26,0.0,increase,False,10
87.0,2022-11-14,358,26,0.6666666666666666,stable,False,11
232.0,2023-07-04,358,27,0.0,stable,True,12
21.0,2023-07-25,358,27,0.0,stable,True,13
148.0,2023-12-20,358,27,-0.2,increase,True,14
99.0,2024-03-28,358,28,-0.1,increase,True,15
81.0,2024-06-17,358,28,0.875,increase,True,16
87.0,2024-09-12,358,28,7.75,stable,True,17
15.0,2024-09-27,358,28,2.888888888888889,increase,False,18
182.0,2025-03-28,358,29,1.2857142857142858,loss,False,19
70.0,2025-06-06,358,29,1.2857142857142858,loss,False,20
,2010-05-27,359,18,,increase,,0
98.0,2010-09-02,359,17,,increase,,1
301.0,2011-06-30,359,19,3.0,increase,True,2
93.0,2011-10-01,359,18,1.0,increase,True,3
353.0,2012-09-18,359,20,9.0,increase,False,4
285.0,2013-06-30,359,21,0.8,increase,False,5
32.0,2013-08-01,359,20,0.6,increase,False,6
331.0,2014-06-28,359,22,0.875,increase,True,7
96.0,2014-10-02,359,21,0.5,increase,True,8
173.0,2015-03-24,359,23,0.6666666666666666,increase,False,9
92.0,2015-06-24,359,23,1.5,increase,False,10
7.0,2015-07-01,359,22,0.6666666666666666,increase,False,11
113.0,2015-10-22,359,23,1.0,increase,False,12
79.0,2016-01-09,359,24,2.25,stable,True,13
175.0,2016-07-02,359,23,0.3,stable,False,14
240.0,2017-02-27,359,25,-0.07692307692307693,loss,True,15
121.0,2017-06-28,359,25,-0.23076923076923078,stable,True,16
251.0,2018-03-06,359,26,-0.1,stable,True,17
179.0,2018-09-01,359,25,-0.2,increase,True,18
107.0,2018-12-17,359,26,0.0,increase,True,19
79.0,2019-03-06,359,27,0.75,stable,True,20
119.0,2019-07-03,359,27,0.4444444444444444,stable,False,21
169.0,2019-12-19,359,27,0.14285714285714285,stable,False,22
229.0,2020-08-04,359,28,-0.1875,stable,False,23
72.0,2020-10-15,359,28,-0.1875,stable,False,24
223.0,2021-05-26,359,29,0.0,stable,False,25
204.0,2021-12-16,359,29,0.0,stable,False,26
57.0,2022-02-11,359,30,0.23076923076923078,stable,False,27
108.0,2022-05-30,359,30,0.23076923076923078,stable,False,28
393.0,2023-06-27,359,31,-0.125,stable,False,29
174.0,2023-12-18,359,31,-0.125,stable,False,30
161.0,2024-05-27,359,32,0.0,stable,True,31
203.0,2024-12-16,359,32,0.0,stable,False,32
165.0,2025-05-30,359,33,0.0,loss,False,33
105.0,2025-09-12,359,33,-0.14285714285714285,loss,False,34
175.0,2026-03-06,359,34,-0.5,stable,False,35
,2018-09-24,360,19,,stable,,0
277.0,2019-06-28,360,20,0.0,increase,False,1
475.0,2020-10-15,360,22,1.5,stable,False,2
258.0,2021-06-30,360,22,0.0,stable,False,3
95.0,2021-10-03,360,22,0.0,stable,False,4
52.0,2021-11-24,360,23,0.0,increase,False,5
170.0,2022-05-13,360,23,0.0,increase,True,6
167.0,2022-10-27,360,24,0.6,increase,False,7
71.0,2023-01-06,360,24,0.6,increase,True,8
247.0,2023-09-10,360,25,1.5,stable,True,9
100.0,2023-12-19,360,25,1.5,stable,True,10
160.0,2024-05-27,360,25,0.0,stable,False,11
203.0,2024-12-16,360,26,0.0,stable,False,12
86.0,2025-03-12,360,27,0.0,stable,True,13
79.0,2025-05-30,360,26,0.0,stable,False,14
,2023-07-04,361,20,,increase,,0
21.0,2023-07-25,361,21,,increase,,1
47.0,2023-09-10,361,21,,increase,,2
100.0,2023-12-19,361,21,,increase,,3
22.0,2024-01-10,361,22,79.0,increase,True,4
64.0,2024-03-14,361,21,1.7777777777777777,increase,False,5
74.0,2024-05-27,361,21,2.888888888888889,increase,False,6
203.0,2024-12-16,361,22,0.42857142857142855,stable,False,7
92.0,2025-03-18,361,22,0.5714285714285714,stable,False,8
73.0,2025-05-30,361,22,0.5714285714285714,stable,False,9
105.0,2025-09-12,361,23,0.1,stable,False,10
175.0,2026-03-06,361,23,-0.09090909090909091,stable,False,11
,2022-12-28,362,19,,increase,,0
37.0,2023-02-03,362,19,,increase,,1
133.0,2023-06-16,362,19,,increase,,2
105.0,2023-09-29,362,19,5.25,increase,False,3
89.0,2023-12-27,362,20,3.0,stable,False,4
162.0,2024-06-06,362,20,0.6,stable,False,5
196.0,2024-12-19,362,21,0.0,stable,False,6
162.0,2025-05-30,362,21,0.125,stable,False,7
,2016-05-29,363,18,,increase,,0
203.0,2016-12-18,363,19,5.0,increase,False,1
108.0,2017-04-05,363,19,24.0,stable,False,2
268.0,2017-12-29,363,20,0.0,increase,True,3
189.0,2018-07-06,363,20,0.8,increase,False,4
10.0,2018-07-16,363,20,2.0,increase,False,5
147.0,2018-12-10,363,21,4.0,stable,False,6
10.0,2018-12-20,363,21,6.0,stable,False,7
168.0,2019-06-06,363,21,1.0,stable,False,8
189.0,2019-12-12,363,22,0.0,stable,False,9
236.0,2020-08-04,363,22,-0.2,stable,False,10
21.0,2020-08-25,363,22,-0.06666666666666667,stable,False,11
126.0,2020-12-29,363,23,-0.06666666666666667,stable,False,12
67.0,2021-03-06,363,23,-0.10714285714285714,stable,False,13
297.0,2021-12-28,363,24,-0.08,stable,False,14
190.0,2022-07-06,363,24,-0.13043478260869565,stable,False,15
128.0,2022-11-11,363,25,-0.13043478260869565,stable,False,16
216.0,2023-06-15,363,25,-0.1,stable,False,17
188.0,2023-12-20,363,26,-0.1111111111111111,increase,False,18
21.0,2024-01-10,363,26,0.0,increase,True,19
117.0,2024-05-06,363,26,-0.16666666666666666,increase,False,20
224.0,2024-12-16,363,27,0.6666666666666666,stable,True,21
92.0,2025-03-18,363,27,0.8666666666666667,stable,True,22
73.0,2025-05-30,363,27,1.3333333333333333,stable,True,23
,2022-08-19,364,17,,increase,,0
87.0,2022-11-14,364,17,,increase,,1
363.0,2023-11-12,364,18,1.0,increase,False,2
158.0,2024-04-18,364,19,1.0,increase,True,3
223.0,2024-11-27,364,19,24.0,increase,False,4
121.0,2025-03-28,364,20,49.0,increase,True,5
70.0,2025-06-06,364,20,1.6,stable,True,6
,2020-07-30,365,19,,increase,,0
75.0,2020-10-13,365,19,,increase,,1
65.0,2020-12-17,365,19,,stable,,2
91.0,2021-03-18,365,19,1.5,stable,False,3
68.0,2021-05-25,365,20,1.0,stable,False,4
212.0,2021-12-23,365,20,0.0,increase,False,5
78.0,2022-03-11,365,21,1.25,stable,True,6
63.0,2022-05-13,365,21,0.0,increase,True,7
125.0,2022-09-15,365,21,-0.16666666666666666,increase,False,8
278.0,2023-06-20,365,22,0.3333333333333333,stable,False,9
182.0,2023-12-19,365,22,-0.15,stable,False,10
160.0,2024-05-27,365,23,-0.15,stable,False,11
203.0,2024-12-16,365,23,0.0,increase,False,12
92.0,2025-03-18,365,23,0.17647058823529413,stable,False,13
73.0,2025-05-30,365,24,0.17647058823529413,increase,False,14
,2020-11-26,366,17,,increase,,0
284.0,2021-09-06,366,18,4.0,increase,False,1
26.0,2021-10-02,366,17,2.5,increase,False,2
81.0,2021-12-22,366,18,4.0,increase,True,3
258.0,2022-09-06,366,19,0.3,stable,False,4
5.0,2022-09-11,366,19,0.3,stable,False,5
284.0,2023-06-22,366,20,0.0,increase,False,6
175.0,2023-12-14,366,20,0.5384615384615384,stable,False,7
167.0,2024-05-29,366,21,0.5384615384615384,stable,False,8
104.0,2024-09-10,366,21,-0.2,stable,False,9
101.0,2024-12-20,366,21,-0.2,loss,False,10
97.0,2025-03-27,366,21,-0.125,stable,False,11
40.0,2025-05-06,366,22,-0.25,stable,False,12
,2018-07-03,367,21,,increase,,0
34.0,2018-08-06,367,22,,increase,,1
35.0,2018-09-10,367,22,,increase,,2
104.0,2018-12-23,367,22,,stable,,3
180.0,2019-06-21,367,23,0.05555555555555555,increase,False,4
252.0,2020-02-28,367,23,0.8947368421052632,increase,True,5
101.0,2020-06-08,367,24,2.789473684210526,increase,True,6
57.0,2020-08-04,367,23,0.47368421052631576,increase,True,7
73.0,2020-10-16,367,24,1.0,increase,True,8
152.0,2021-03-17,367,24,3.2857142857142856,increase,True,9
15.0,2021-04-01,367,24,2.2142857142857144,increase,True,10
96.0,2021-07-06,367,25,1.2222222222222223,stable,False,11
10.0,2021-07-16,367,25,1.7777777777777777,loss,False,12
269.0,2022-04-11,367,26,-0.25,stable,False,13
45.0,2022-05-26,367,26,-0.4,stable,False,14
6.0,2022-06-01,367,25,-0.15,stable,False,15
186.0,2022-12-04,367,25,-0.17647058823529413,increase,False,16
108.0,2023-03-22,367,26,0.058823529411764705,stable,False,17
168.0,2023-09-06,367,27,0.2857142857142857,increase,False,18
104.0,2023-12-19,367,27,0.1111111111111111,increase,False,19
86.0,2024-03-14,367,27,0.6666666666666666,increase,True,20
74.0,2024-05-27,367,28,1.0,increase,True,21
53.0,2024-07-19,367,28,1.3,stable,True,22
150.0,2024-12-16,367,28,0.3888888888888889,stable,False,23
165.0,2025-05-30,367,29,0.08695652173913043,stable,False,24
,2016-01-08,368,19,,increase,,0
409.0,2017-02-20,368,20,1.0,increase,False,1
128.0,2017-06-28,368,20,1.0,increase,False,2
82.0,2017-09-18,368,20,0.5,increase,True,3
111.0,2018-01-07,368,21,3.0,increase,False,4
